sentiment,review_body,product_category
0,Just got these today because they were a steal of a deal with the sale on sale. was super excited because the pattern is adorable! i put them on tonight and noticed that they  firstly  aren't eloise like i assumed they would be  and secondly  that they weren't as soft as i had expected. all of the retailer/eloise pajamas i have purchased in the past have been so soft and comfortable - you don't want to take them off! did i get an off pair that just happened to not be as soft? i'm not sure  but i'm,Sleep
0,This shirt is cute  nice cut  but i don't love it. best as a sleeping tank.,Sleep
0,Maybe it's just that it's a bath robe  but i'm not crazy about how this falls. it is very soft  cozy  and cute  though.,Sleep
0,This product is incredibly comfy and perfect for getting cozy however the sleeves were sort of loose and did not look cohesive with the grey. props on the draping though  that was lovely.,Sleep
0,I ordered a large and it was skin tight  if that's the look you're going for..,Sleep
0,Did not notice small hole and stain on the bottoms until i had the tags removed the return label shredded.,Sleep
0,I used my birthday month discount to treat myself to this gorgeous chemise and matching robe in the mauve. the color is prettier in person than on my computer. i bought it in size m  and size m clothes are normally a little big on me. this chemise fits  but there is no extra room or looseness. i am disappointed in the quality of the pieces. i have several beautiful 100% silk undergarments that i bought for myself in the 80s and 90s  and i am comparing this chemise (& robe) to those. this silk us,Sleep
0,"I really thought i would love this dress the style is really nice and the material is great. however  the length made me feel like i looked short and kind of stumpy. i feel like this dress would look really good on somebody that is more like 6ft  not my 5'6"" self.",Sleep
0,"I *loved* the brown color on the model  and i love the wrap style in general. however  i'm not sure if the color looks as goon on me. i first ordered my standard size small (5'7""  137 lbs 32 b)  which fit  but exchanged it for the looser fit (medium) shown in the pictures. i really like that the material is a thin  but not see through cotton. it has an extra cotton layer lining in front which is nice. the v isn't too low on me  so i don't *have* to wear a cami under. not really crazy about the s",Sleep
1,Bought this dress as a winter dress. it looks amazing  and even more so with some boots. love it. also  its more gray than blue  although i like that.,Sleep
1,This sweater is a dream come true for me. when i first spotted it during the 40% off sale  i didn't place my order in time to receive one. but then it came back a few weeks later  and i snatched one up! needless to say  the disappointment and wait was well worth it.  the material is incredibly soft  the fit is just about right (i'm a size xs at retailer  without fail  and this was probably the snuggest fit out of all the tops i have).  a few other reviews says that it runs big because of all the e,Sleep
1,I'm fussy about robes. i'm fairly small (size 2 or 4) and a lot of robes swamp me. in the smaller size  this robe fit well and was flattering. the material is soft but absorbent. the pattern is lovely and feminine without being dowdy. the wrap is generous--i wear this robe just out of the shower and don't feel exposed.,Sleep
1,Very pretty and comfortable. it was not obvious at my store that this was to go with swim suits. it was located next to regular pants  but once i tried it on - i realized it was somewhat see through. i still got it as its very lovely. i'm going on a beach vacation  so i know i'll use it over bathing suits. honestly i may use it with nude underwear or long shirts anyway  since its so different and pretty. i bought a large as i'm a 10-12 and its still pretty loose.,Sleep
1,I received this dress in both colors (oatmeal and blue) for christmas  and i love them! they are super comfortable and great with leggings. i can wear them just to lounge around the house or dress them up a bit for church. i am 5'10 and 140 lbs and i got the small. it fits true to size. i would definitely recommend!,Sleep
1,Love wearing these  i see them getting a lot of wear in the winter,Sleep
1,These pants are very soft and comfortable.  great for lounging around the house and for sleeping.,Sleep
1,Super cute  soft  and fuzzy...just like the woodland animals in the pattern. these loungers do run just slightly tight in the seat  so if you have a more developed bottom you should definitely get a size up.,Sleep
1,Been on the hunt for jammie's so gave these a shot. ordered my normal size large. fit well in the waist but i don't like the super wide legs. and they're too long. pretty color and pattern  however  the fabric isn't as soft or cozy as i hoped. i'm retired and wanted pajamas to lounge in all day. these missed the mark for me.,Sleep
-1,"The design of this sweater is odd. it made me feel very ""round"" when i put it on. the sleeves were wide. the other reviewers were correct in saying that it's a thick sweater  which i thought i'd like. the torso was slimmer and longer than i expected. it really was the odd design of the sleeves that made me not like this sweater.",Sweaters
-1,Weave on the sweater quite open and easily snags . the first day i wore it the seam on the sleeve began to unravel. needed to use a crochet hook to reweave after the first wearing. not confident that it will hold up well to its first wash.,Sweaters
-1,Had to return. ordered an xs which usually fits perfect. 34b chest and it was falling off. shoulders and chest!! it was like a sleeping bag. huge fan of retailer but there is a design flaw in this sweater.,Sweaters
-1,"The print  colors and fabric of this sweater are lovely. the design is quirky to say the least. i ordered a small  as i usually do. i am 5'2"" and weigh 120lbs. this sweater somewhat gathers or balloons out at the hip area and is so huge that it looked like i was wearing a giant table cloth or stadium blanket. it looked like i had a pillow stuffed in my backside because of how the sweater gathers up at the waist. it's not flattering at all.",Sweaters
-1,I would have loved this sweater if it were true to the picture but the stripes are gray  not white. either i got a strange one or (as happens to me sometimes with retailer) the pictures are very misleading. disappointed because i wanted to love this.,Sweaters
-1,I was really eager to receive this sweater  i was expecting the same as in the picture. i received it today and i am already returning it. first of all the sweater didn't look new  it is mostly shapeless  it has little balls and piling on the wool (what happens after wearing a sweater for a few months) and the metallic color makes it look cheap. in the knitting itself there are missing points and there are actual holes in some places. it is a beautiful design but other than that not even the col,Sweaters
-1,This sweater is so cute and seems high quality. i would love to keep it but it is way too cropped for my taste  going down just below my mid section. i wish it had been cut longer- i would have kept it.,Sweaters
-1,"I am 5'3"" and the arms of this sweater run at least 2 inches past my finger tips. if the arms were not quite so rediculously long then i would definitely keep it but unless you are tall  it just doesn't work. also  i felt the length of the waste was a little shorter than what is pictured online. sigh.",Sweaters
-1,I was so excited to order this sweater but was so disappointed when it came. the knit is somewhat stiff and the sleeves are not as bell shaped as pictured on the model. overall i would of kept it if it were much less money  for the price it is just an ordinary sweater with no style.,Sweaters
0,"I bough a green  size s (140lbs.  34b  5'8). the sweater is true to size: it hits at my low hip and  although it is cut generously  it is cut close to the body. the ""green"" color is very pretty and true to the monitor depiction of a bright turquoise. the material is very soft and definitely high-quality cashmere with no itch factor. however  the knit of the yarn is very chunky  which means that this is not a slimming garment. moreover  since i have long arms  the bell sleeves do not reach my wri",Sweaters
0,This would have been a perfect jacket for a trip i'm taking  light weight and very stylish. however the jacket runs huge  the arms are long but it was the shoulders that were too big. i wear a size 8-10 mostly 10 in retailer clothes i ordered the large and the shoulder seam was about 2? past my natural shoulders. i won't return for a smaller size because the fabric being wool (i should have checked) its unbearably itchy esp around the neck  you could wear a long sleeve top and a scarf but then it,Sweaters
0,Picked this up in the store today  but didn't try it on first. it is even more gorgeous in person than the photo  but sadly this did not work for me when i got it home to try on. there is wonderful detailing  but somehow the bulky knit fit was just not flattering on. i think it is the thick knit and slightly shorter length. the knit was bulking up in all the wrong places and visually added about 10l bs to my frame. such a shame---really wanted to keep this beautiful sweater but it just did not l,Sweaters
0,The small is huge on me and the sweater is very itchy. cute idea but not for me. i will return it.,Sweaters
0,"I have been wanting this sweater and decided to order. when i received it  there was no tag on the product. it was not in a typical clear bag from retailer and it wasn't packaged nicely. it came from reno  nv. most products i order do not get shipped from there. it is short  and i'm 5'1"". most clothes that are short fit me with no problem. this sweater might hit me at the waist  or maybe shorter. i think the color is nice and the sweater is soft but not what i wanted. i am going to return it",Sweaters
0,"I thought this was such a beautiful cardigan from the online photos. i ordered it in the small size but the fit is strange. the arms and wrist cuffs are so large it cannot be pushed up to stay out of the way for things i would like to do when wearing it (i'm a teacher and my classroom is that kind of environment). i was also confused by the front ""collar"" ribbing and how it was supposed to lay - open  folded over  partly folded over - it just didn't seem to have a particular style to this area.",Sweaters
0,I followed the advice of other reviewers and sized down. however  the jacket was still too large. it fit fine in the arms but the body/width of the jacket was huge. also i found the wool material to be extremely itchy. it might work if you are layering it over long sleeves but still make sure to size down at least one or maybe even two sizes.,Sweaters
0,I should have paid more attention to the reviews of this sweater before ordering. although the material looks soft and cozy in the photo  it's very scratchy and uncomfortable. i was also hoping the opening of the collar would be a little wider  which would have been more flattering on me. i never wear turtlenecks of any kind so i took a chance on this. i'm sure others will look fabulous in this sweater and may be happy with it if they don't mind the texture. i'm sending it back.,Sweaters
0,Love the color  cut  and weight (its like a fleece-weight coat  but longer and more appropriate for an office.)  within two wears one of the buttons popped off.  within three wears  one of the back shoulder seams had split.  this coat is lovely but shoddily made. worth it with a discount and if you know how to hand-sew  because minor repairs will be in your future. it is so beautiful but not worth full price at this build quality.,Sweaters
1,I absolutely love cozy sweaters and this is my new fave. i love that it ties and it feels elegant. so much fun with jeans and one of my fun tees underneath. or with a skirt  boots and hat. love it. i wear it as i'm sipping my tea in front of my fire place writing my book. yes i'm writing a book. its a cozy writing a book sweater-that is it!! its perfect for that. on my white sheep skin cozy rug and my animal print chairs. i'm in heaven sipping my coffee in my cozy room with my cozy sweater.,Sweaters
1,I love this sweater  especially the sleeves. i'm 5'2 and athletic so i don't' feel that it is the most flattering for my figure but i love it so much that i kept it!,Sweaters
1,I absolutely love this sweater....it is perfect for fall,Sweaters
1,"This sweater coat caught my attention online  so i went in search for it at my local store. it's a flattering fit  across the chest and shoulders. very well made. the length is mid thigh. i am 5'4"" 125lbs. i went with the small  with the thought of wearing nothing too bulky under it. it does have an attached belt  that can easily be knotted together or each on its own for another look  if you opt to leave it open. it's light weight enough for cool days or evenings  but also warm enough for colde",Sweaters
1,I had to write a review on this one because i am obsessed with it  it is the softest and yummiest sweater ever and i plan on wearing it constantly!,Sweaters
1,I bought this is in the gray color  although imo it has more of a greenish hue. i love it. it's a wide boxy fit like others have said  and tends to fall off the shoulder. i purchased it in the small (my typical size) and it definitely seems to run large (it relaxes too as i wear it  giving it an even roomier feel). that said it's very cozy & comfortable. i wear a tank underneath. works well for 50's and 60's weather.,Sweaters
1,This is a beautiful sweater.,Sweaters
1,"My new favorite sweater for layering!! perfect color  length and fit. i am 5""4  125 and purchased my usual small. if you're on the fence about this one i say try it on it's totally worth it!",Sweaters
1,I love hand knit sweaters. they look expensive. this sweater is pricey and i shied away from the original price. at the reduced price  it is worth it. my sweater is bright blue and pure white so not sure what other reviewer got. however  it is itchy. i admit that i have somewhat sensitive skin so if i cannot wear a silk layer under it  or find a way to make it less itchy on me  i will have to reluctantly return it. i normally wear large but the medium fit fine.,Sweaters
-1,The cutout design of this suit looks cute on the model but didn't flatter my shape. i think it would work better on someone very thin. the criss-cross fabric portion was a bit baggy and didn't sit right. even worse  the bust portion made me look flat (and i'm a full c cup).,Swim
-1,I was so excited to splurge on a mara hoffman suit and was sorely disappointed when i received this suit in the mail. i'm petite and fairly curvy  so i knew it would likely be a little long in the torso but the whole suit was so oddly shaped  i couldn't imagine anyone it would fit. the square shape in between the halter pieces is awkward  and the pieces that are supposed to hold your chest are super wide and loose.,Swim
-1,The fit on this is so strange. the middle string is definitely too long and the thin halter top offers hardly any lift. the print is lovely and the quality nice for the price. the cups are padded  which is nice i suppose  but would barely cover anything bigger than a c cup i'm guessing. i'm a 32dd  size 8 in pants  and size 4/6 in dresses and i ordered a medium. i also have a long torso  which probably didn't help.,Swim
-1,I wore this suit for the first time yesterday and the black inner lining is leaking and causing stains on the white sections. seriously bummed as this is a super lovely suit.,Swim
-1,I am usually a size o and ordered and xs ...due to the band in the center (not much give) it was a little difficult to shimmy over my hips but the body fit perfectly when i got passed that part. that being said the cup design is a hot mess. i am a b/c cup size and the top on this could not handle it. i felt fully exposed. i thought maybe if i went a size up i could get a little more coverage. the body felt ok on the small but the cups were still just too small. i still felt to exposed. they are,Swim
-1,I tried this on in my regular size and was able to get it on fine  but the cup portion of the suit was just crazy! with the straps tied tightly around my neck  it was like the cups just flipped out and open. i am a regular b cup  and i don;t think it was sizing (though i did not have the opportunity to try multiple sizes). the cup did not right and  for this reason  would make this absolutely impossible to wear. unfortunate  because the design is so pretty.,Swim
-1,I thought this suit would be the perfect solution of stylish but forgiving of my new mom bod. this one didn't work for me. i ordered the medium. the top is very small--i would recommend only for b cup or smaller. the full coverage bottoms did nothing for my shape. it seemed to make me seem rounder and shorter. sending this one back! i did find success same size in a faux wrap style retailer suit.,Swim
-1,"I purchased this swimsuit in the mint. gorgeous color combination. i'm 5'5"" and weigh 117 lbs. i purchased a small. the fit is true to size. i love the front design; however  my husband promptly brought the back of the swimsuit to my attention. the chevron was off center. the design should have been centered with my back; however  it was on the right side of my back. i immediately called retailer assuming the product was defective. the item was sold out on line; however  a supervisor was able to l",Swim
-1,Top is completely see through. i cant imagine if it were to get wet what it would look like. it is a cute design but not practical at all.,Swim
0,I'm a 14 bottom and a 10/12 on top  so i'm curvy  which makes one-piece swimsuits hard to shop for. i ordered a m & l  and while the m overall fit me better  the cup size was still way too big on me. i'm a 34d  and i need another set of my 'girls' to fit into the cups. otherwise this swimsuit is so beautiful!,Swim
0,I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.,Swim
0,The colors and print are absolutely beautiful and i'm quite heartbroken that this suit just doesn't fit. i don't have a long torso but the v was just so plunging that i wouldn't feel comfortable leaving the backyard lounge chair in this bathing suit. no matter how much i tied the halter it still revealed a v halfway down to my naval. the strange thing is that there seemed to be too much fabric on top  lots of ruching and thicker straps than i would normally go for  and while i'm only around a b,Swim
0,I was really excited to receive this caftan  but it looked very strange on my body. i have small shoulders and the xs was still very big on me. there's also a seam along the sides that made me look boxy. the quality is really great  but i thought that the color seemed a tad bit darker/muted than pictured.,Swim
0,Material is gorgeous and soft but the fit is another story. i am a size 12/14 but very small busted. this suit is definitely meant for someone with a larger chest. the padding was so overwhelming. i also have a long torso so it just didn't really line up were the peplum should be. too bad. it's very pretty. but looked horrible.,Swim
0,I bought the stained glass top/bottoms. the print is very pretty. however  the tankini top itself is not well-made. the front of it (chest area) turns out so that you can see part of the inside of the suit (which is white). it doesn't lay flat around the top  and so it shows more of your chest on one side. for the price  i don't think it is worth it. i don't like to wear it because it makes me feel uncomfortable.,Swim
0,"I have this suit in the ""tile"" pattern and i love it. i am a breast cancer survivor and this suit is perfect for as it covers a little issue i have on the left. so i ordered the ""mint"" pattern. the colors are beautiful but the pattern is off. the ""v"" pattern on the front is not centered. as a result  my body looks a little lop-sided. i looked carefully at the suit on the model and noticed it was slightly off center on her also. however my suit is quite a bit off-center. it's too bad  because the",Swim
0,Totally pretty but not crazy flattering. a bit wide in the hip area if you are not tall. good on sale but i wouldn't pay full price.,Swim
0,Adorable suit  super cute print and great quality  but unfortunately not as flattering as other reviewers noted. i found that the white pattern accentuated the wrong areas and the ruffle feature was a bit over-the-top. the straps are also very thin and didn't offer too much support.,Swim
1,"Love this swimsuit. runs true to size. definitely recommend. very flattering. for reference i have a straight/athletic build  i'm 5'11""  150  34c  and size 8 was great for top and bottom.",Swim
1,I ordered this after reading the stellar reviews and i was not disappointed! i ordered the black and purple floral motif and both are excellent. i have a rather big chest (36dd) and the shelf bra and halter support are just enough for me. look forward to wearing this on my upcoming vacation!,Swim
1,I bought this on a whim.  i have a difficult time finding a great fitting suit  especially online!      this suit is structured so well.  the material will seemingly last way longer than most of my other suits that are priced much higher.  the material i feel holds in my stomach. i have a large bust and it is comfortably supported in this.       the design is so cute and i love the way the way crisscrossed.  it makes a one piece feel less like a one piece.,Swim
1,"Just got these mara hoffman classic bikini bottoms in flight azure print.today and love them: high quality  fully lined and reversible. the pattern placement is perfectly symmetrical and the colors are just like the online photos.  .  i think the size chart on the mara hoffman site is correct for where the bottoms sit on my body  above the widest part. i have a a-shape with smaller waist and hips  full behind and thighs (currently 33-25-37ish  38"" at the widest which is at my thighs). in these t",Swim
1,This is a wonderful one-piece swim suit! it's very flattering on  and the colors and design are just lovely. i also love the suit's vintage feel and that it's sexy without being overly revealing. i seldom pay full price for clothing  but this item is definitely worth every penny!!! i bought a size medium and it fit perfectly.,Swim
1,The pictures are not showing how absolutely spectacular this caftan is. it is very delicate (even says so on the tag) and lightweight so that you won't dread wearing it in the heat of the day. by what doesn't show up is that this caftan shimmers-there is gold string woven throughout the entire garment which gives it a slight sheen. it adds significantly to the impact of the garment  and i love this detail. i love the way this caftan drapes  and i love that it is longer than a normal caftan. the,Swim
1,This swimsuit fits exactly as i had hoped. i purchased it in the teal dot and it is a little brighter than in the photos  but i ended up liking that better. it is well made with thick (but not too thick) lined material. also  i was initially worried that the deep v-neck may be too deep for my liking  but once i had it on it looked classic and not showy. i love the suit.,Swim
1,Ok  so who likes to buy bathing suits? apparently i do  because this one arrived today in the white and rust  and i'm buying the black one in a second! i can't pass up such a flattering suit. the ruched bottom gives just enough extra so it's not skin tight to your bottom. and the top has just the right amount of cover. the whole suit is easy to wear  nicely made  and flattering through the roof.,Swim
1,I got the blue print and i love it. easy to match with any bottom really. i like that it can be made strapless.,Swim
-1,I so wanted to like this dress i ordered it for summer graduation and weddings. i usually wear a 4/s and even the xs is was too pig. it drapes like a smock. the material is heavy. the only thing pretty about this dress is the pattern and color.    still looking for the perfect dress...,Trend
-1,The top is totally see through and fabric some what itchy.  it also feels cheap to the touch.  i love the idea but can't keep it for this price...i'm a shorty so i'd have to hem it too! sadly will return.,Trend
-1,Love the look of this and the fabric  but runs way small. i usually wear a 0. ordered the 0  then 2. just got the 4 and it's still too small. will be returning all 3.,Trend
-1,"Finally received this in the mail today and was very disappointed. i am swimming in the xs (5'4""  110lbs). the colors are much more vibrant that shown in the pics - the green is a bright kelly green  the red is much more red than rust colored  etc. and it's a sweater coat! for the price i was expecting it to be lined and higher quality. i don't doubt that it will be warm  but can't justify the price. it's going back to the store.",Trend
-1,"When i unwrapped this a chemical ""stink"" hit me that amost knocked me over. it was really unbearable and i m not overly sensitive to smells. second it was way too large with a boxy unflattering cut. the waist sits very high at elbow height and every below the waist the material balloons out in a rediculous manner. i wonder if they had it pinned down somehow on the picture here. with a more flattering cut i might have decided to wash it a few times to get the stink out. i do not recommend this fo",Trend
-1,I am not sure who would look good in this dress. it is extremely oversized with tons of fabric that will not flatter anyone!,Trend
-1,Mine came smelling like gasoline. not sure why  but i would have kept it otherwise. it's a smell that will be really hard to get out. looks like the picture.,Trend
-1,"I wanted to love this jumpsuit. it looks adorable in the product photo. i am 5'5"" about 120lbs and thus was overwhelming on me. i tried everything--- pulling up the tie at the waist to create a higher line  wearing a variety of heel heights----i couldn't seem to make it work. there was just so much fabric on me! it felt like i was wearing pajamas (and not in a cute 'wear your pajamas out' way). i love the idea and the photo appears to have an adorable line and cut. on me  this jumpsuit was just",Trend
-1,It's like a work of art  but sadly  not flattering on me. i absolutely loved the look  and even considered taking it to a tailor  but the material overall is very stiff. if you're teeny tiny and need something to give you the illusion of hips  you might love it. very sad to return this.,Trend
0,I was so in love with these when i saw them online. they arrived today  and while the fit was great  i was disappointed. the colors are definitely more drab in person than what's pictured in the photo. the material is very thick. it's soft and they'd be warm in cold weather  i'm sure. i liked them  but they were underwhelming. if they were less expensive  i would probably keep them because i liked the fit and they'd be a quirky alternative to what i usually wear to work  but sadly  back they go.,Trend
0,It is polyester but seems good quality. looks like a girls nightgown with the pattern combined with the baby doll dress silhouette and the overall width of the dress. i usually wear a small but  to look like it does on the model  6-8 inches would have to go in the width.,Trend
0,This skirt is not what i was expecting at all. for starters it runs large  i expected it to sit at the natural waist and it is definitely made to do so  but it was a good two inches too big and therefore wouldn't lay flat and gaped at the front. no bueno. my biggest gripe  though  is that the color looks nothing like it does in the picture. they have it paired with an ivory top and the two look like they match so well but do not be fooled  the background color of this skirt is not even close to,Trend
0,Doesn't fit as tight/as slimming as you think it would by looking at the picture  definitely order one size down if you want it to fit tight!,Trend
0,This runs small  i got the size 3 which fits like a medium  not a large. its a bit of an aline shaped knit in a beautiful saturated navy. i loved the elbow length sleeves. i have a large 34g bust and although this fit  it came to the top of my waist and i'm short-waisted. it's a great basic for someone less busty or who likes a shorter length.,Trend
0,This gorgeous &amp;amp;amp; beautiful dress is hampered by a see-through unlined bodice and all viscose/polyester fabrication.  by the way  did you see the price tag?  at least the skirt is lined.  if you have deep pockets and don't mind the slightly rough fabric  go for it.  and wear a nice bra.  size up if you're busty.,Trend
0,First  this sweater drapes beautifully and has a unique look.   however  there are several items to note. primarily  this sweater is very expensive. the wool has an itchy feel. the &quot;drape&quot; is a second layer under the cardigan so it creates a liner but it is not sewn in at the bottom. so it is annoying when you first put it on. it is at least sewn in on the inside of the cardigan at the top. i also notice that the seams are sewn white or are falling apart already on the sleeves.,Trend
0,I recommend this topper but with reservations. it is beautiful looking  especially the lace portion.   it is also very wide. the gathered portion is a complete design fail  it balloons up right below the bust  making one look wide and pretty ridiculous. it's obvious that the model is hiding the gathered poof by placing her arms close to her body. but i knew this from the other reviews posted here so it was no surprise.   i ordered size s  the smallest available  and it fit very wide more like a,Trend
0,I was very excited to get this dress in the mail. i wasn't sure about the sizing because there weren't any reviews written yet. i got the m which fit across my chest area and fit fine  but there was just so much fabric below the bust. i love that it's different  but i think you'd have to be a stick figure for this shape to work for you. it does not flatter your body at all.,Trend
1,This is a unique blouse and well worth a try. it is pure wool  so dry clean only. though it is wool  it is actually very thin and lightweight. i didn't find it to be scratchy.  .  i am a size xl  but in this blouse the large fit fine. the narrowest part of this blouse is the width of the shoulders  everything else is very voluminous. for this reason  it doesn't flatter my full figure; it makes me look much heavier than i am. my only options are to return it  or bring it to a local seamstress who,Trend
1,Medium is equivalent to eu size 40. the pants have the eu tag and i would have ordered differently if i had known this. great quality pant; just order according to your european equivalent.,Trend
1,Flattering fitted form. flowing fabric. well made. colors are true to pictures.,Trend
1,Love  love  love this dress. it is very slimming. it hugs you without really touching you. leaving the tie and a few buttons open gives it more of a casual feel.,Trend
1,Swing dresses are the holy grail of comfort. whatever's going on underneath doesn't matter because you're all arms and legs and billowy fun and this dress doesn't disappoint. beautiful  light and silky fabric with a pattern and color palate that can easily work all spring  summer and into the fall with some layers. a great  unique dress!,Trend
1,Unusual color. expensive even on sale.,Trend
1,This lovely skirt absolutely hits the mark for quality. it is a substantial weight for fall  a deep vivid blue color  and just the right length to wear with boots.  it was a trifle snug in the waist. i would have kept it anyway  but the oversized pockets stuck out on either side in an awkward way.  at this price  it just wasn't right for me.,Trend
1,This dress is beautiful and unusual. i think the colors shown in the picture are a little brighter than the dress i bought...the turquoise and gold seem slightly more muted in person  which isn't necessarily a bad thing. there are sequins along the shoulders of the dress that you also can't see in the picture  but they aren't gaudy or too stevie nicks-bohemian. i didn't find the bodice of the size m too tight as another reviewer noted...it's' my normal size  and though i'm a little chesty (32-34,Trend
1,This dress is much larger in person than it looks on the model but i absolutley love it! there is an inner tie that helps taper the waist a bit and the material is gorgeous!,Trend
